ID,包名,应用名称,产品线,企业名称,开发者,版本号,版本代码,更新日期,下载量,描述,来源站点,来源URL,发现方式,质量评分,爬取时间
13007,com.tencent.tmgp.ledou.ryqmx,荣耀全明星,企业微信,深圳市创梦天地科技有限公司,深圳市创梦天地科技有限公司,1.4.0,,,148403,"《荣耀全明星》是一款横版3D格斗ARPG手游，结合了动作、冒险等多种元素特色。在荣耀大陆你将化身六大经典职业，晋级解锁多种转职玩法，打造专属职业流派，体验高自由度的技能连招组合！还可以与其他冒险者一起组队集结，争夺失落的龙王宝库。赌上人类的荣耀，踏上你的冒险之旅吧！

「决战深渊，团本集结」 
异界降临组队征战，深入危机四伏的龙巢之下，探寻失落的龙王宝库，12人团本高难度挑战，集结成团，体验开荒乐趣，手指腾挪间点燃战斗热潮！

「公平竞技，巅峰对决」
杰伦化身龙拳宗师·杰与你并肩作战，感受近在咫尺的紧张即时动作战斗。PVP系统深度优化，天梯匹配机制、轮换属性加成，角逐荣耀之主殊荣！

「符文构筑， 自由组合」
通过符文系统定制你的专属流派，超高自由度符文搭配策略，海量异变词缀效果组合，打造属于自己的招牌Combo，时时刻刻体验不同的战斗快感！

「极品装备，轻松打造」 
职业专属武器，巨剑、太刀、光剑、重炮、长枪、臂铠、法杖，轻松打造强力装备，数十种套装效果自由选择，你的战斗风格由你自己做主，解开属于你自己的制胜密码！",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.ledou.ryqmx,snowball_round_3,0.85,2026-03-09 12:29:24
12923,com.tencent.gamehelper.pg,和平营地,企业微信,腾讯科技（深圳）有限公司,深圳市腾讯计算机系统有限公司,3.35.3.1527,,,17696782,原《和平精英》官方社区APP《掌上和平精英》全新升级为《和平营地》，提供更全面的游戏资讯、玩家动态、游戏直播、战绩查询功能。欢迎回营，特种兵！,应用宝,https://sj.qq.com/appdetail/com.tencent.gamehelper.pg,snowball_round_3,0.85,2026-03-09 12:27:15
12918,com.tencent.tmgp.hy.zmyszg,怎么又是这关,企业微信,广州合游网络科技有限公司,广州合游网络科技有限公司,1.0.0.9,,,27,"挥拳、击打、炸毁、踢倒懒惰的艾迪，让他
到达终点线。

游戏特色：
- 酷炫元素，例如拳击手套、踢脚、冲击平台、
粉碎岩石、致命箭矢、锋利尖刺、杀伤力十足的螺旋桨、
炸弹、地雷、TNT 炸药、大炮等等……
- 150 个快速减压关卡
- 15 个世界
- 16 款炫酷皮肤

通过简单的谜题关卡，解锁新的世界。
别担心——这一切都是为了艾迪好。

玩得开心！",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.hy.zmyszg,snowball_round_3,0.85,2026-03-09 12:27:08
12848,com.tencent.tmgp.phoenixAnhuiyyb,边锋掼蛋,企业微信,杭州边锋网络技术有限公司,杭州边锋网络技术有限公司,1.9.4,,,99130,"《掼蛋》是20年老品牌边锋游戏团队倾力打造的好友棋牌游戏平台，移动版电脑大厅财富互通，包含掼蛋、斗地主、合肥麻将等多款刺激游戏。

安徽卫视《来吧掼军》、《大PK斗地主》、《皖苏对抗赛》指定海选平台，下载即可报名！

真人比赛>>>真人闪电组桌，报名参加电视比赛！
免费畅玩>>>登陆领开心豆，坐拥万金好玩好赚！ 
话费奖励>>>掼蛋处处大奖，话费轻松领回家！
玩法正宗>>>正宗掼蛋玩法，进贡还贡还你经典！
系统稳定>>>画面精致流畅，公平公正不卡顿！
好友对战>>>汇集江湖高手，好友相邀一同掼蛋！",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.phoenixAnhuiyyb,snowball_round_3,0.85,2026-03-09 12:25:17
13672,com.tencent.tmgp.hy.fmyx,粉末游戏,企业微信,广州合游网络科技有限公司,广州合游网络科技有限公司,3.7.2,,,39400,"粉末游戏是一款开心欢乐的像素游戏世界，游戏中玩家可以打造一个可以创造的世界，在这里玩家将会打造一个充满生命的星系，打造一个完美的游戏世界，像素欢乐的星球挑战，赶快来下载挑战吧。
游戏特色：
1、高度自由的玩法，玩家可以自己组合各种不同的元素；
2、多种不同的搭配方案，将会发现更多的物理的关卡和挑战；
3、游戏中玩家将会发现更多的关卡，打造一个充满创新的世界。
游戏亮点：
1、充满欢乐的沙盒挑战，不断地挑战更多的关卡；
2、全新的编辑模式，制作自己的作品，开心的挑战；
3、充满欢乐的真实的模拟物理实验的世界，赶快来下载挑战吧。",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.hy.fmyx,snowball_round_3,0.85,2026-03-09 12:45:03
13664,com.tencent.tmgp.carrot2,保卫萝卜2,企业微信,北京凯罗天下科技有限公司,北京凯罗天下科技有限公司,5.2.6,,,16555728,可爱激萌的阿波在《保卫萝卜2》中开启新冒险啦！躲在暗处的小怪物们正蠢蠢欲动，但阿波一点都不怕，因为我们有全新秘密炮塔！《保卫萝卜2》是国民级手游《保卫萝卜》的续作，它除了完美继承前作轻松趣味的塔防玩法和清新Q萌的游戏画风外，更是开创了诸多新玩法！,应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.carrot2,snowball_round_3,0.85,2026-03-09 12:44:51
13641,com.tencent.tmgp.lzy.bbelsfk,百变俄罗斯方块,企业微信,长沙乐之游科技有限公司,长沙乐之游科技有限公司,1.0.2,,,4795,"百变俄罗斯方块是一款经典而又富有创新的益智游戏，游戏画面简洁大方，采用了卡通治愈系的配色，给人一种清新、舒适的感觉。在游戏中，玩家需要操作不断下落的方块，通过旋转和移动，将它们巧妙地拼接在一起，形成完整的行。当一行被完全填满时，该行将会消失，并为玩家带来积分。
百变俄罗斯方块的核心玩法是在有限的空间内消除方块，需要玩家根据关卡的要求，灵活调整策略，挑战自己的消除水平。随着游戏的进行，难度会逐步升级，让玩家在享受游戏乐趣的同时，也能锻炼自己的思维能力。
总的来说，百变俄罗斯方块是一款集休闲、益智、挑战于一体的游戏。它操作简单易上手，适合各个年龄段的玩家。无论你是在碎片时间内寻找一款轻松的游戏来放松心情，还是想要挑战自己的拼图水平，百变俄罗斯方块都是一个不错的选择。快来下载游戏，体验这个充满乐趣和挑战的益智世界吧！

",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.lzy.bbelsfk,snowball_round_3,0.85,2026-03-09 12:44:21
13600,com.tencent.tmgp.zy.yyb.xxzxcfk,消消之星除方块,企业微信,沈阳纵艺科技有限公司,沈阳纵艺科技有限公司,1.0.3,,,831,"全新消除游戏，经典传奇重现！
多种玩法融入，更多消除乐趣
畅爽消除体验，最原始的快乐
完美消除手感，原汁原味体验

《消消之星除方块》是一款以消除彩色方块为主题的休闲益智点击消除游戏。游戏提供了无尽的关卡供玩家挑战，每次开始游戏都是全新的挑战旅程，过关后分数不会清零，随着关卡的提升，关卡目标分数不断上涨，打好基础很重要。每个关卡完全随机，运气也是重要的一环，不到最后绝对不要放弃！游戏中还提供了强大的道具供玩家使用，巧妙的运用道具可能会带来意想不到的收获，极大地增加了游戏的趣味性的同时还增加了游戏的策略性。
作为一款益智休闲游戏，为玩家打造色彩丰富的魔幻世界的同时，让玩家在思考消除顺序以及道具的使用可能产生的各种效果时能一定程度的锻炼思维和逻辑性，在玩家不断挑战高分，超越自我极限的过程中，为玩家提供一个轻松休闲、趣味解压、益智健脑的娱乐途径。
◆无关卡限制，随时自动保存进度

◆多种强力道具，助你挑战新纪录
◆全新重置画面，给你精美轻松消除
◆多种玩法加入，随时选择你喜欢的模式
",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.zy.yyb.xxzxcfk,snowball_round_3,0.85,2026-03-09 12:43:23
13522,com.tencent.tmgp.csqcfy2020,球场风云,企业微信,北京疯狂体育产业管理有限公司,北京疯狂体育产业管理有限公司,112.171,,,2080854,"《球场风云》，是FIFPro正版授权的足球电竞手游，游戏拥有包括梅西、C罗、姆巴佩等超过6万名国际职业球员IP授权，系列玩法以及主题活动，为玩家打造豪门足球盛宴！

◇FIFPro正版授权◇
超过6万名真实球员姓名及肖像权，覆盖英超、西甲、意甲、法甲、荷甲等欧洲顶级联赛大牌球星。

◇打造豪门，不断推新◇
游戏内持续推出传奇球员等活动，让玩家在指尖体验全球顶级足球赛事，收集最喜欢的国家队，打造自己的豪门阵容。

◇全球排位，实时对战◇
游戏拥有全球锦标赛排位升级玩法，在游戏中与全球玩家同场竞技，还可在游戏中挑战世界顶级豪门，获得丰厚奖励。

◇商海争霸，叱咤球坛◇
引入“国战”玩法，联盟会长可争夺三大足球协会会长位置，进行激烈的城市争夺战，限时抢占联盟冠军，登顶世界足球之巅。

◇剧情模式，一球成名◇
游戏原创剧情玩法，中国少年勇闯欧洲球坛剧情，让你沉浸式体验从业余到顶尖的蜕变，还可选择成长方向，打造征服世界的国际球星。",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.csqcfy2020,snowball_round_3,0.85,2026-03-09 12:41:39
13502,com.tencent.tmgp.sanweiapp.sllxc,胜利了消除,企业微信,深圳三未科技有限公司,深圳三未科技有限公司,2025.5.24.qq,,,1389,"游戏特色：单机消灭星星消消乐，快乐消除快乐生活！
胜利了消除是一款经典的消灭消除方块星星消消乐单机游戏，经典易上手，玩法简单开心，受到众多玩家追捧。玩法：只要点两个或两个以上的星星就可以消除得分，连接的星星越多，得分越高。达到目标分数即可过关，来看看你能通过多少关吧！如相连的星星大于2则可消除，相连数越多越好，如果剩余小于10则可以得到额外的加分，快来消灭它们吧~",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.sanweiapp.sllxc,snowball_round_3,0.85,2026-03-09 12:41:10
13490,com.tencent.tmgp.uuapps.sichuan,单机四川麻将,企业微信,西安同启通讯科技有限公司,西安同启通讯科技有限公司,2.0.4,,,29057,"四川麻将源远流长
变化多样，这里只列举了
与其他地方麻将的主要区别：
1、无风牌
2、无箭牌
3、胡牌必须缺门（就是万筒条要少一门）
4、不能吃，只能碰和杠
本游戏非网络对战，所以暂不支持血战到底。
欢迎进入游戏，开启快乐的休闲时光",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.uuapps.sichuan,snowball_round_3,0.85,2026-03-09 12:40:54
13382,com.tencent.tmgp.atm2,奥特曼系列：对决,企业微信,上海扬讯计算机科技股份有限公司,上海扬讯计算机科技股份有限公司,1.1782,,,27616,"《奥特曼系列：对决》是奥特曼系列OL正版3D续作！玩家将化身赛罗奥特曼的人间体，开启奥特曼时空穿梭之旅，从迪迦篇、泽塔篇、捷德篇，一直到最终决战！丰富的收集养成玩法，不肝不氪轻松畅玩！
【公测豪礼助力开局】
登录就送布莱泽法兰德装甲形态！ 
主线闯关，免费领取累计1000抽！ 
主角专属胜利猎鹰号（全员超限状态）直接赠送！ 
参与饮茶红包活动，有机会抽到高价值光晶！ 
【多样玩法：全方位体验任你选】
除了奥特英雄，主角还能驾驶军械装备与地球防卫军武器，合力击溃怪兽！ 
百个人间体免费获取，更有经典飞机探索玩法等你体验！ 
加入地球防卫军，参与多人协同战斗，一同守护宇宙和平！ 
  【自由配队：百种组合随心配】
奥特兄弟羁绊合击威力翻倍！ 上阵羁绊奥特曼，使用组合技横扫怪兽！
【视觉盛宴：影视级建模】
细腻质感，还原影视级战斗场面，挑战佐格、加坦杰厄、五帝王等超巨大化怪兽！
",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.atm2,snowball_round_3,0.85,2026-03-09 12:38:24
13380,com.tencent.tmgp.sbwzhengshangyou,随便玩争上游,企业微信,长沙随便玩网络科技有限公司,长沙随便玩网络科技有限公司,10.50.217,,,5392,"打比赛赢大奖啰，金秋送福利。
多种玩法，刺激风趣嗨翻天。
丰富福利活动，玩家互动更过瘾。 

对局流畅不卡顿！画面升级超清晰！
万人在线，真实对战，刺激对局玩到爽！
新人注册更有超多福利，奖励多多！

争上游是一种简单的扑克玩法，以谁先走完上手的牌来决定胜负。
可以是两人、三人、四人、多人玩一副、两副、三副、多副扑克牌。
可以单打，也可以组队打（参加人数为偶数）。",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.sbwzhengshangyou,snowball_round_3,0.85,2026-03-09 12:38:21
13370,com.tencent.tmgp.kgame.catssoup,猫咪和汤,企业微信,成都金山世游卓立科技有限公司,成都金山世游卓立科技有限公司,4.22.0,,,71329,"喵~猫猫从喵星诞生，化作一颗颗小流星降临到了猫村，以为整个世界就是巨大的猫村！
直到认识了好多人类朋友，原来猫村之外还别有一副天地！
猫猫喜欢听朋友们介绍自己的故事，永远都听不腻~
作为好朋友，猫猫也要向大家分享我们猫村独有的小幸福和浪漫，嘿嘿ฅ(=චᆽච=ฅ)
猫咪伙伴待认领：全球范围的猫猫都在猫村有自己的一席之地，每一只都各有特点，而且还能给猫猫起名字喔~本喵最喜欢和那只受神秘力量的祝福，毛毛变成了粉色的樱花猫猫玩耍了~
治愈音乐安心听：meow~meow~谁能拒绝小奶猫的嘤嘤叫呢！蝉鸣、雀声，袅袅不绝，轻松闲适的背景音乐，由猫村独家乐队制作。料理的喀喳喀喳、咕嘟咕嘟声把全部烦恼和压力通通消除掉~按人类世界来讲，猫村专业ASMR团队坐等顾客！
游戏玩法超轻松：人类朋友们每日如此辛苦就该好好休息，让猫猫来给大家做美食吧！不过猫猫也懂得劳逸结合，还有休憩设施供我们娱乐~就是猫猫看水族馆里的鱼鱼好有诱惑力哦(º﹃º)
随心搭配齐多样：猫猫看到人类朋友每天都感觉不一样，原来衣柜里储备裙子、靴子、帽帽... ...好多新奇的衣服，猫猫也小小施了魔法，带到猫村挨个试试~啊哦，一不小心把家具和设",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.kgame.catssoup,snowball_round_3,0.85,2026-03-09 12:38:07
13328,com.tencent.tmgp.cf,穿越火线-枪战王者,企业微信,深圳市腾讯计算机系统有限公司,深圳市腾讯计算机系统有限公司,1.0.520.820,,,293118301,《穿越火线-枪战王者》是腾讯游戏出品的CF正版第一人称射击手游，作为一款国民级竞技手游，游戏完美传承了PC端的品质和玩法，同时还针对手机端的操作特点，将3亿鼠标的枪战梦想延续到手机上，好玩的手感，让玩家随时随地体验极致射击乐趣和竞技对抗的热血，好玩就要一起玩。,应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.cf,snowball_round_3,0.85,2026-03-09 12:37:11
13319,com.tencent.tmgp.wdmp,我的门派,企业微信,上海游斐网络科技有限公司,上海游斐网络科技有限公司,1.0.0,,,26645,"《我的门派》是一款仙侠题材的探索养成类游戏，作为掌门，您将开宗立派广纳门徒，派遣弟子探索地图，与世界各地的种族门派自由交互。亦可经营门派建设，培养历练弟子，炼丹筑器提升修为，更有各种奇遇机缘在大千世界等待玩家发现。

【渡劫期开放】
朝闻稀露暮玉盘,冰火雷电渡玄关。诸位掌门修行数载，终于可冲击渡劫期。
十死一生，当世只有极少数修士有幸熬过，一切且看各位造化如何了！
全新副本-星域战场也将同步开启，探索变化莫测的诡秘星空将进一步提升修真实力！",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.wdmp,snowball_round_3,0.85,2026-03-09 12:36:58
13314,com.tencent.tmgp.ztgame.fir,征途2,企业微信,上海巨人统平网络科技有限公司,上海巨人网络科技有限公司,1.0.197,,,606138,《征途2手游》是由巨人网络倾力打造的官方正版手游。完美复刻端游国战经典玩法，给你真实、激情的万人国战体验！四国争霸，千人同屏，单服可容纳10万人，一场国战500连斩根本停不下来！边境集合，大干1场，跨服对决共争霸业，为国而战！,应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.ztgame.fir,snowball_round_3,0.85,2026-03-09 12:36:51
13265,com.tencent.tmgp.lcghljmj,尚尚黑龙江麻将,企业微信,河北乐聪网络科技股份有限公司,河北乐聪网络科技股份有限公司,2.0.2770,,,1413,"【国潮炸场！百款潮流IP牌神陪你打牌】 
尚尚黑龙江麻将，不止是棋牌，更是一个由艺术家打造的潮流竞技场！我们独家联合数百位设计师，带来“唐妞驾到”、“魔鬼猫”“通顺关羽”、“鸿发财神”、“熊猫发达”等百款超人气IP牌神。每位牌神都有专属技能和主题场景，让你的每局游戏都有潮流伙伴助阵，策略趣味加倍！ 
【黑龙江玩法，一网打尽】 
家乡麻将：精准还原五常麻将，阿城麻将，宾县麻将，桦南麻将，大庆麻将，鹤岗麻将等各地特色，原汁原味。 
经典扑克：斗地主、掼蛋、跑得快…所有爆款玩法，这里全都有。 
智力象棋：楚河汉界，来一场纯粹的脑力对决。
【公平竞技，凭实力说话】 
我们采用顶级防作弊与智能匹配系统，确保每一局都公平公正。无论你是休闲娱乐还是竞技高手，都能在这里找到对手，凭真技术赢取丰厚奖励。 
【福利海量，天天有惊喜】 登录送礼、对局有奖、赛事狂欢…海量活动持续不断！新玩法、新牌神持续更新，你的棋牌之旅永远新鲜。",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.lcghljmj,snowball_round_3,0.85,2026-03-09 12:35:43
13249,com.tencent.tmgp.hy.zshcr,作死火柴人,企业微信,广州合游网络科技有限公司,广州合游网络科技有限公司,1.10,,,3608,"一款非常有趣味性的物理模拟类游戏，里面有着非常丰富的关卡和道具，你能随意模拟各种人物自由落体反应，游戏采用的是高度自由的玩法，只要你敢想，这里就能帮你完成你的梦想，你甚至可以在这里亲手创造出一个危险的世界，让你全身的细胞都为之沸腾。
",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.hy.zshcr,snowball_round_3,0.85,2026-03-09 12:35:22
13239,com.tencent.tmgp.yszt.jxby,御兽遮天,企业微信,江西百羽信息技术有限公司,海南元辉网络科技有限公司,24120417(936777.939121),,,186,"公测限时百亿金钻福利！上线输入礼包码即可领取：vip666、vip888、vip999

《御兽遮天》是一款全新国风修仙 MMORPG 手游，混沌初开的异兽世界烽烟骤起，魔族与精卫族撕毁上古盟约，穷奇戾火焚天，将不周山巅浸染成血色炼狱。
当上古卦象崩裂显世，天命的丝线已缠绕指尖 —— 卦象显示你是最后的天命者，将觉醒血脉，成为改写天道的终局之人！

【洪荒异兽的终极养成】
作为游戏的核心机制，御兽系统贯穿玩家的成长始终。你可通过挑战BOSS、部族任务等途径收服魔龙、鲲等上古异兽，通过资质洗练、成长突破和转生融合打造专属战宠。更可将击杀的怪物甚至BOSS转化为宠物，实现 “遇强则强” 的战斗体验。

【随心定制的战斗策略】
游戏突破传统MMO职业限制，提供疾羽、破军、剑仙、梨落、大圣、影姬六大职业，并支持无损切换。每个职业拥有独立技能树与装备体系，多职业搭配，实现多维度战斗策略。

【万人同屏的热血战场】
跨服战场狼烟再起，仙魔争锋谁主沉浮？游戏提供丰富的跨服竞技与阵营对抗玩法，给你激情热血的战斗体验！

【浪漫同行的仙缘系统】
在漫漫修仙长旅中，你不仅能找到共探天道、携手破局的可靠道友",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.yszt.jxby,snowball_round_3,0.85,2026-03-09 12:35:09
13986,com.tencent.gamehelper.speed,掌上飞车,企业微信,腾讯科技（深圳）有限公司,深圳市腾讯计算机系统有限公司,3.17.0,,,16017162,"QQ飞车端手游官方助手APP，集合了资讯、赛事、社区、战绩、游戏工具等全方位的独占内容！
功能包含：
【资讯】最快最准的QQ飞车游戏资讯
【战绩】查询个人游戏战绩
【福利】专属活动，一键领取独家奖励
【仓库】查询个人车辆角色等游戏资产
【好友】查看游戏好友列表、掌握好友状态
更多专属功能，尽在掌飞！",应用宝,https://sj.qq.com/appdetail/com.tencent.gamehelper.speed,snowball_round_3,0.85,2026-03-09 12:52:23
13949,com.tencent.tmgp.hyrjgd,荒野日记：孤岛,企业微信,苏州五十一区匠心网络科技有限公司,苏州五十一区网络科技有限公司,1.8.8.0,,,93656,"荒野之上，不一样的人生，从这里开始！
这里是无人的荒野，你出海遭遇事故流落到这片荒野，在荒野上生存、探险，终于逃出荒野回归文明世界。
为了逃出去，你需要建造自己的营地，探索无人的危险区，与土著进行战斗，深入神秘的遗迹……
随着你对荒野的探索，你对这片荒野产生了异样的感觉。神秘的遗迹，土著口中的传说，未知的奇异事件，都让你肯定了这不是一片简单的荒野！
荒野！生存！探险！秘闻！
尽在荒野求生！",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.hyrjgd,snowball_round_3,0.85,2026-03-09 12:51:33
13937,com.tencent.tmgp.lzy.mjpyp,麻将碰一碰,企业微信,长沙乐之游科技有限公司,长沙乐之游科技有限公司,1.0.1,,,3139,麻将碰一碰是一款充满策略与乐趣的消除类益智游戏。玩家通过点击页面麻将，每三个一组进行消除。游戏以其简单易上手、玩法多样、挑战性强的特点，吸引了无数玩家的喜爱。游戏强调策略性玩法，玩家需要仔细观察游戏局面，合理规划消除顺序，才能取得更高的分数和更好的成绩。游戏采用精美的画面和音效设计，为玩家营造出一个充满乐趣和惊喜的游戏世界。疯狂麻将对对碰以其独特的游戏玩法和精美的画面音效设计，赢得了广大玩家的喜爱和好评。它不仅能够锻炼玩家的思维能力和反应速度，还能够让玩家在轻松愉快的氛围中享受游戏的乐趣。,应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.lzy.mjpyp,snowball_round_3,0.85,2026-03-09 12:51:16
13900,com.tencent.tmgp.hhy.wdddp,无敌对对碰,企业微信,株洲花与叶网络科技有限公司,株洲花与叶网络科技有限公司,1.0.2,,,3016,无敌对对碰是一款充满策略与乐趣的消除类益智游戏。在这个五彩斑斓的世界里，玩家需要运用智慧和技巧，通过改变的元素位置，使两个元素在一条直线上，从而消除它们并获取高分。游戏以其简单易上手、玩法多样、挑战性强的特点，吸引了无数玩家的喜爱。游戏强调策略性玩法，玩家需要仔细观察游戏局面，合理规划消除顺序，才能取得更高的分数和更好的成绩。游戏采用精美的画面和音效设计，为玩家营造出一个充满乐趣和惊喜的游戏世界。无敌对对碰以其独特的游戏玩法和精美的画面音效设计，赢得了广大玩家的喜爱和好评。它不仅能够锻炼玩家的思维能力和反应速度，还能够让玩家在轻松愉快的氛围中享受游戏的乐趣。,应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.hhy.wdddp,snowball_round_3,0.85,2026-03-09 12:50:25
13894,com.tencent.tmgp.kxtf,开心塔防,企业微信,梦想合力（北京）科技有限公司,北京浩游网讯科技有限公司,5.0,,,2983,"《开心塔防》还原经典策略塔防手游力作！诸葛亮和小乔八卦纠纷热情冒险，关羽、赵云、吕布最酷的武圣争夺就在指尖！
  开心塔防三国时代为背景，集塔防玩法、RPG策略、卡牌武将养成于一身的轻操作手机H5游戏。他汲取了经典塔防游戏的精髓，重策略，并且推陈出新，做出了很多大胆有趣的创新，趣味的玩法，休闲的画风，简单的操作，多样化的升级。游戏中Q版角色各种卖萌，百名史诗武将震撼登场，让三国历史战役在你的指尖生动重现。完美的三国武将养成体系，经典的武将升级系统，让战士们热血沸腾的军团战，挑战极限的竞技场等，结合扣人心弦的乱世三国情节，清新精致的游戏画风，带领玩家领略全新三国战场！
        做为极具挑战的经典策略三国塔防游戏，这款策略塔防不仅有各种三国画本改写的休闲娱乐玩法，玩家可以自己选择喜欢的将领进行搭配。通过抵御敌军进攻，闯关副本获得装备奖励的同时，提升武将属性从战斗中学习战斗技巧和领悟排兵布阵的奥妙。
      ",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.kxtf,snowball_round_3,0.85,2026-03-09 12:50:15
13890,com.tencent.tmgp.carking,极速狂飙车王,企业微信,北京创想乐地科技有限公司,北京创想乐地科技有限公司,1.3,,,807,休闲射击Roguelike养成小游戏，单手操作解压放松，各种技能加成，各种活动好玩刺激，轻松养成你喜欢的技能套装，还有各种各样风格的战车坦克角色可以收集。,应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.carking,snowball_round_3,0.85,2026-03-09 12:50:10
13866,com.tencent.tmgp.ykxjybfbsy,记忆百分百,企业微信,杭州话游可戏科技有限公司,杭州话游可戏科技有限公司,1.0,,,714,《记忆百分百》是一款基于安卓平台的益智记忆类单机游戏，玩家需记住翻开的图案位置并准确找出，图案数量随关卡递增，挑战记忆极限。游戏无充值、无注册，操作简单，界面清爽，适合所有年龄层锻炼大脑。,应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.ykxjybfbsy,snowball_round_3,0.85,2026-03-09 12:49:35
13865,com.tencent.tmgp.glkj.lhcx01,灵魂潮汐,企业微信,成都鬼脸科技有限公司,天津英雄互娱科技有限公司,0.49.1,,,15646,"《灵魂潮汐》是一款日式迷宫探索DRPG游戏，快来和异世界的少女们展开神奇冒险吧！

游戏讲述一群特殊身份的人——人偶师从魔女手中拯救即将崩坏的世界的故事。在命运的指引下，玩家成为人偶师，进入治安队，一边守护小镇，一边展开神奇的“魔女境界”探索之路。玩家可以在这个奇妙的世界里与来自异世界的少女们一同生活、战斗，一同探索世界的真相。
——强势剧情，充满魅力的故事——
错综复杂的主线剧情，精彩万分，紧张刺激；
事件众多，铺设完整世界观！
上百万字剧情，精美CG，绚丽特效；
揭开世界深处的秘密！",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.glkj.lhcx01,snowball_round_3,0.85,2026-03-09 12:49:33
13822,com.tencent.tmgp.gljt,灌篮军团,企业微信,上海跳跃互动娱乐发展有限公司,上海跳跃互动娱乐发展有限公司,1.40.0,,,636,"《灌篮军团》是一款融合了热血格斗和篮球对抗的社交竞技游戏。不仅能尽情享受激情四溢的高燃竞技对决，更有轻松愉快的社交新体验。丰富的玩法与简单的操作，让你随时随地热血开战。
【社交竞技，指尖激发狂热】
丰富社交元素让你随时随地轻松互动，多样交流方式助你与好友一同踏上热血巅峰。争夺让人羡慕的排名和勋章，在社交竞技中展现真正的荣耀吧！
【简约操作，展现篮球技术】
轻松操作三个按键，组合搓招，让球星施展出多种华丽篮球动作。突破、抢断、盖帽、灌篮、空中拦截，一切尽在你的掌控之中。运用角色独有技能、破解对手动作、拦截发球机器，展现你的篮球实力，领略球场风云！
【多维养成，打造梦幻球队】
通过喂养精心准备的料理和全面训练，提升球星的各项能力，解锁独特的技能和天赋。锻炼后的球星将带来更多食材或更强大的实力。将球星培养至最强，建立你的梦幻球队！
【个性展示，百变造型场景】
多样的球星形象、百变的球宝造型、个性化的篮球样式和不同风格的篮球场景。不同主题的造型让你仿佛置身于异域和幻想之中。个性头像框、头像和名片，展现独一无二的你，成为球场上的耀眼明星！
【赛季征战，争夺王者之位】",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.gljt,snowball_round_3,0.85,2026-03-09 12:48:29
13794,com.tencent.tmgp.hy.khddz,飞行模拟器,企业微信,广州合游网络科技有限公司,广州合游网络科技有限公司,3.2.6,,,16674,一款备受期待的飞行模拟游戏，它为玩家提供了逼真的飞行体验。在这个游戏中，你将化身为一名真正的飞行员，驾驶各种类型的飞机进行各种任务。,应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.hy.khddz,snowball_round_3,0.85,2026-03-09 12:47:51
13775,com.tencent.tmgp.hy.flqq,分裂球球,企业微信,广州合游网络科技有限公司,广州合游网络科技有限公司,2.1,,,275,经典的打砖块元素，带给你独特的体验，通过完成打砖块挑战来更好的挑战各种角度的发球，通过你的判断来成功的击碎所有砖块!!!,应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.hy.flqq,snowball_round_3,0.85,2026-03-09 12:47:25
